channel,message_id,text,timestamp,views,sender_id
Shageronlinestore,7384,"📣 2in1 long handled bath brush

💥ለአያያዝ ምቹ 
💥በቀላሉ የማንደርስበትን የጀርባ ክፍል ለማሸት ተመራጭ
💥ለቆዳ ተስማሚ የሆነ ብሩሽ
💥በሁለቱም በኩል የሚያሽ

ዋጋ፦  💰🏷  450 ብር

🏢 አድራሻ ቁ.1 👉ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore             ",2025-06-19T12:31:30+00:00,5152,
Shageronlinestore,7383,"💥Miralux Hot plate
 ባለሁለት ምድጃ ስቶቭ

      💯orginal

⚡️ 2000 ዋት
⚡️ ፊውዝ የተገጠመለት
⚡️ ትልቅ ድስት መሸከም የሚችል
⚡️ አስተማማኝ ቴርሞስታት
⚡️ ባለ ፊውዝ

ዋጋ፦ ትልቁ :- 2900ብር✅



አድራሻ 📍 ቁ.1 👉መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-06-19T06:31:31+00:00,6089,
Leyueqa,7701,"💧Boiler, Sonifer brand SF-2122
✅  boils quickly.
✅ Easy to handle

✅ Beautiful color, easy to clean. 
✅ Size: 1.8 liter capacity.
✅Color: Black, White. 
✅Power: 1500W.
✅ Voltage: 220V. 
✅ Plug length: 69cm.

💵ዋጋ 2750 ከነፃ ዲሊቨሪ ጋር
 

🛞ያሉበት ቦታ ድረስ በነጻ እናደርሳለን (Free Delivery)🤪2ዕቃ ከ1 ሺ ብር በላይ የሚተመኑ ዕቃዎች ሲገዙ ስጦታ🎀 አዘጋጅተናል
  📍📍📍አድራሻ 🔴
ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 
0933334444 @LeMazez_z
0944109295 @Lemaze_z
0946242424 @Le_Mazez",2025-07-04T12:05:42+00:00,3978,
Leyueqa,7694,"🧳🧳🧳Food Grade Plastic Material
✔️High temperature will not produce any harmful substances.

✔️High temperature resistance
Heat resistant up to
210°C/410°F

✔️Dishwasher Safe

✔️Easy to clean and store
Humanized Design
✔️Large scoop with colander and long handle.
✔️Lightweight and more suitable
for women.
price 550✔️

           0933334444 @LeMazez_z 
            0946242424 @Le_Mazez
            0944109295 @Lemaze_z
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ",2025-07-04T07:54:31+00:00,5828,
Leyueqa,7691,"🔴🔴🔴ENAT  Metad እናት ምጣድ 46CM 
በማንኛዉም በኖርማል ሶኬት የሚሰራ

🔥ለእንጀራ 🍕ለፒዛ  🫓 ለቆጮ

🥟 ለአንባሻ 🥞ለፓን ኬክ

🌮 ለቂጣ ዘሮች በሙሉ መዋል ይችላል::

💵 16,500

ያሉበት ድረስ በነፃ እናመጣለን 🚚🇪🇹🇪🇹🇪🇹
ከፈጣን እና  
ነፃ ዲሊቨሪ ጋር
🛞ያሉበት ቦታ ድረስ በነጻ እናደርሳለን (Free Delivery)🤪2ዕቃ ከ1 ሺ ብር በላይ የሚተመኑ ዕቃዎች ሲገዙ ስጦታ🎀 አዘጋጅተናል
  😀😀😀አድራሻ👀
ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 
0933334444 @LeMazez_z
0944109295 @Lemaze_z
0946242424 @Le_Mazez",2025-07-04T06:15:08+00:00,6066,
Leyueqa,7688,"🔠🔠🔠🔠HOME TIME Steam Iron

• Ceramic soleplate
Temperature control dal
Base stand with rubber shield

. 2 Additional brushes
-Upholstery brush attachment
-Flat brush attachment
Powerful burst function
Overheat protection
Transparent water level window
POWER  indicator light
Power: 900-1100W
Voltage: AC 220-240V
Frequency: 50/60Hz
price 2700✔️ ነፃ  ዲሊቨሪ አለን
በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
🎁 T.me/LeyueQa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 

            0933334444 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-07-03T13:25:27+00:00,8035,
Leyueqa,7687,"🛍🛍Sonifer 3 in 1 super blender

⭐️4 stirring knife (chops, 
⭐️blends fruits and vegetables to make perfect smoothies,
healthy drinks, juices, protein shakes amd baby food)

⭐️1.6litter capacity 

⭐️Dry grinding (for milling and grinding dry ingredients such as oats, nuts, seeds and coffee beans)

chopper blade (chopping meat)
              🔴🔴ዋጋ  5,400 ብር
ከነፃ ዲሊቨሪ ጋር
አድራሻ 
✅ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

✅ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2025-07-03T08:31:15+00:00,9170,
Leyueqa,7686,"🔝🔝🔝ነጭ ሽንኩርት መላጪያ እና የሽንኩርት የስጋ መፍጪያ  Kitchen Expert 3 in 1 Chopper and Garlic Peeler

👉3 ሊትር የሚይዙ ሁለት ቋቶች
👉 አንዱ የብረት አንዱ ደግሞ ወፍራም ጠርሙስ
👉 ባለ 4 ምላጭ እና ባለ 2 ምላጭ መፍጪያ ያለው
👉 ስጋ፣ ጨጓራ፣ አትክልት፣ ቀይ ሽንኩርት፣ነጭ ሽንኩርት ይፈጩበታል
👉 የደረቀ እና የተፈለፈለ ነጭ ሽንኩርት ገለባ  መላጪያ ያለው
👉 ተጨማሪ አንድ መቀየሪያ ባለ 4 ምላጭ ያለው
👉ባለ 3 ፕሬስ መፍጪያ

ዋጋ 👉3900

ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 

            0933334444 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-07-03T05:17:26+00:00,8649,
Leyueqa,7685,"🔝🔝 ነጭ ጭንኩርት መላጪያ እና የሽንኩርት የስጋ መፍጪያ  Kitchen Expert 3 in 1 Chopper and Garlic Peeler

👉3 ሊትር የሚይዙ ሁለት ቋቶች
👉 አንዱ የብረት አንዱ ደግሞ ወፍራም ጠርሙስ
👉 ባለ 4 ምላጭ እና ባለ 2 ምላጭ መፍጪያ ያለው
👉 ስጋ፣ ጨጓራ፣ አትክልት፣ ቀይ ሽንኩርት፣ነጭ ሽንኩርት ይፈጩበታል
👉 የደረቀ እና የተፈለፈለ ነጭ ሽንኩርት ገለባ  መላጪያ ያለው
👉 ተጨማሪ አንድ መቀየሪያ ባለ 4 ምላጭ ያለው
👉ባለ 3 ፕሬስ መፍጪያ

ዋጋ 👉3900

ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 

            0933334444 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-07-03T05:17:15+00:00,8298,
Leyueqa,7684,"⚡️160 የሽንኩርት እና የአትክልት  መፍጫ አነስተኛ ማሽን
ከናንተ የሚጠበቀው ሽንኩርቱን ከላይ በኩል መጨመር  ነው ማሽኑ እየፈጨ
በታች በኩል ያወጣዋል በሰዓት እስከ 40 ኪሎ ሽንኩርት መፍጨት ይችላሉ
ሲጨርሱ አጥበው ማስቀመጥ ብቻ ነው ዋስትና ከፈለጉ እንሰጠዎታለን 

✅ዋጋ 6200💵

ይደውሉልን ለበለጠ መረጃ
📍📍📍አድራሻ👀
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

⚠️⚠️የሞተር አናስከፍልም⚠️⚠️

#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ ሲገዙ ስጦታ እንልክለዎታለን 

T.me/Leyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           ያሉበት ድረስ በነፃ እናደርሳለን 
          
            0933334444 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-07-02T11:06:55+00:00,10770,
Leyueqa,7678,"✔️✔️✔️ሞላላ ስላይስ ለመስራት ኬክ ወይም ዳቦ ለማዘጋጀት የሚጠቅም ፓትራ 1350 ብር💵

⚠️የሞተር አናስከፍልም⚠️

#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           👉ያሉበት ድረስ በነፃ እናደርሳለን 🚗
          
            0933334444 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-07-02T08:27:07+00:00,9818,
Leyueqa,7677,"☕️☕️ESPRESSO COFFEE MAKER
💠ከአልሙኒየም የተሰራ ኳሊቲ እቃ
 💠በስቶቭ፣ ጋዝ እና ከሰል ላይ የሚጣድ
💠ለቤት እና ለቢሮ ተመራጭ
💠ለአጠቃቀም ቀላል 
 💠በሁለት አይነት መጠን የቀረበ 

💠ባለ 9 ስኒ  በ 1550 ብር 💵 ያሉበት ቦታ ያለተጨማሪ ክፍያ ይዘዙ
#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/LeyueQa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           
  0933334444      @LeMazez_z
  0944109295      @Lemaze_z
  0946242424      @Le_Mazez",2025-07-02T06:33:36+00:00,10926,
Leyueqa,7674,"✔️✔️3Sets serving acrylic Tray with golden handle

🔝 የማይመነችክ ሰርቪሶች
🔝acrylic ስለሆነ ቶሎ አይሰበርም
🔝እረጅም ጊዜ ውበቱን ጠብቆ የሚቆይ
✅ በ ክብ አማራጭ የቀረበ 


        💵ዋጋ  👉2200 ብር💵

የሞተር ዲሊቨሪ አናስከፍልም‼️⚠️
       ✅ ያሉበት ድረስ  በነፃ እናደርሳለን።

   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
አድራሻ✅
ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-07-01T08:33:29+00:00,11725,
Leyueqa,7673,"✋  🖐 🖐 🖐2pc Magic Silicone Dish Washing Gloves
💯 High Quality (ወፍራሙ)

🧤 ዕቃ ለማጠብ
🧤 ቤት ለማፅዳት
🧤 መኪና ለማጠብ 
🧤 ለተለያየ አገልግሎት የሚውል 
🧤 ሙቀት የሚቆቆም 

💰ዋጋ፦  550 ብር

 

📌📌📌አድራሻ 📌📌📌
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B
 
0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2025-07-01T05:29:39+00:00,12162,
Leyueqa,7672,"💙💙💙ዘመናዊ አዲስ #የፀጉር_መተኮሻ  በኤሌክትሪክ የሚሰራ
                  ✅ኮድ-01
➡️ሌላ ሰዉ ሳያስፈልግዎ ራስዎ ፀጉርዎን በማበጠር ብቻ የሚተኩሱበት አዲስ ማበጠሪያ ፔስትራ 
👉ምንም አይነት ድምፅ የሌለዉ 
👉ፀጉር የማይጎዳ አስተማማኝ
👉ስትሬት እና ከርል የሚሰራ ዕቃ
👉ግዜዎን የሚቆጥብ፣ የማያደክም
✅በ 1300 ብር ይዉሰዱ ከ 1 አመት
ዋስትና
  👉ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 

          0944109295 @Lemaze_z
            0946242424 @Le_Mazez
            0933334444 @LeMazez_z",2025-06-30T11:23:18+00:00,13725,
Leyueqa,7666,"🌀7pcs food storage containers

🌀7 የተለያየ መጠን ያላቸዉ የአስቤዛ ማስቀመጫ
✅️ከንፁህ አክሬሊክ የተሰሩ
✅️ ክዳኑ ጎማ ስላለዉ ግጥም ብሎ የሚዘጋ
✅️ ትልቁ ፓስታ በቁመቱ የሚያስቀምጥ
✅️ክዳኑ ላይ ማስተንፈሻ ያለዉ
✅️ከpba free የሆነ
    
       💵ዋጋ 💵 3600 ብር


📍📍አድራሻ👀
👋👋ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 🤪🤪🤪🤪🤪🤪

0946242424 @Le_Mazez
0944109295 @Lemaze_z
0933334444 @LeMazez_z",2025-06-30T07:22:27+00:00,12159,
Leyueqa,7662,"✅✅✅የወተት ማፍያ ከማይዝግ ብረት የተሰሩ ለማፍያ እና ለማቅረቢያ አገልግሎት የሚውሉ
⭐️በ48 Oz 1.4 ሊትር  🤑1700 ብር እና 


    
      0944109295 @Lemaze_z
      0946242424 @Le_Mazez
   0933334444 @LeMazez_z
#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #
ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ አንድላይ ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ",2025-06-30T05:57:16+00:00,12508,
Leyueqa,7655,"  🟢🟢Coffee Grinder 
Stainless Steel Bowl to mill
        ⭐️coffee 
        ⭐️cardamom
        ⭐️nut 
        ⭐️Spices 
        ⭐️300W

  
ዋጋ፦   ✅ 1600  ከነፃ ዲሊቨሪ ጋር


🛞ያሉበት ቦታ ድረስ በነጻ እናደርሳለን (Free Delivery)⭕️2ዕቃ ከ1 ሺ ብር በላይ የሚተመኑ ዕቃዎች ሲገዙ ስጦታ🎀 አዘጋጅተናል

   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
አድራሻ✅
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-28T09:59:11+00:00,16404,
Leyueqa,7654,"✔️3in1 One Step Hair Dryer & Styler 

👉 3 ጥቅሞችን አንድ ላይ የያዘ
ለሁሉም ፀጉር ተስማሚ
👉አንድ 1 ዕቃ 3 ጥቅም 
⭐️ማድረቂያ ፣
⭐️ፔስትራ(ሰትሪት መስሪያ)፣
⭐️ከርል መስርያ

⭐️3 የሙቀት መጠን ያለው ለጠንካራ ለመካከለኛ ለሉጫ ፀጉርም የሚስማማ
ጊዜ ቆጣቢ ፀጉርን በእሳት ከመጉዳት የሚከላከል

👉 Curling Hair 
👉Straightening Hair 
👉Dry Hair 

አንድ ዕቃ 3 አገልግሎት 

       ⭐️ዋጋ፦  2000 ✔️ብር  ቤትዎ ድረስ በነፃ ይመጣልዎታል



ከነፃ ዲሊቨሪ ጋር

በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
        📌📌📌አድራሻ👀
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2025-06-28T07:54:50+00:00,14956,
Leyueqa,7653,"💥🔥 Flame Volcano Humidifier

🌼 በኤሌክትሪክ የሚሰራ 
🌼 ለቤት መልካም መዓዛን የሚሰጥ

🫴Suitable for home, office, bedroom, living room, bathroom, etc.

🚩Water Tank Capacity: 260ml
🚩Purify the air & Beautify the Environment

⚡️Aromatherapy Sleep Aid 
⚡️Simulation Flame
⚡️Intelligent Power off
⚡️Smart timing 
⚡️Automatic power off without water  

⬇️Product_Parameters
✨Product Name: Volcanic Aromatherapy Machine
✨Water tank capacity: 260ml
✨Rated input: DC5.0V/2.0A
✨Working current: greater than 2000mA
✨Rated power: ≤10W
✨ Spray Volume: 20-25ml/h


⚠️⚠️#Usage_steps
✅Step1. Open the upper cover
✅Step2. Add water
✅Step3. Drop in an appropriate amount of essential oil
✅Step4. Enjoy delicate Aromatherapy

#NB.
⚠️Must use 5V, 2A adapter
⚠️Do not add water beyond the water level line

 ዋጋ ✅ 1550💵
   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
🔖🔖አድራሻ
 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-28T06:32:20+00:00,14080,
Leyueqa,7649,"😮 Rectangle Glass Food Container With PP Lid 1040Ml

🔥አቭን ዉስጥ ለማብሰል
❄️ፍሪጅ ዉስጥ ለማስቀመጥ 
🤩ምግብ ለማስቀመጥ የሚሆን ግላስ ኮንቴነር

          💵price👉 🌀850💵

   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
አድራሻ
ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-27T12:55:12+00:00,15732,
Leyueqa,7648,"⚡️Miralux Hot plate
ባለሁለት ምድጃ ስቶቭ✔️

      💯orginal

⚡️ 2000 ዋት
⚡️ ፊውዝ የተገጠመለት
⚡️ትልቅ ድስት መሸከም የሚችል
⚡️አስተማማኝ ቴርሞስታት
⚡️ባለ ፊውዝ

     ዋጋ 👉ትልቁ 👉 2900 ብር 💵

   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
▶️▶️አድራሻ
ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-27T07:38:09+00:00,15782,
Leyueqa,7645,"🫴💡💡ጫፉ የእናት ጡት አይነት በመሆኑ ጡጦ አልቀበል ያሉ ህፃናት በቀላሉ የሚቀበሉት ልዩ ጡጦ ⚡️በ 260 ሚሊ 🍀Anti-colic system proven to reduce colic 👉Fussing is reduced, especially at night 👉Leak-free for enjoyable feeding 👉Wide neck and only a few parts for easy cleaning 👉Few parts for quick and simple assembly 👉Ergonomic shape for easy holding

price👉 700

      0933334444 @LeMazez_z 
      0944109295 @Lemaze_z
      0946242424 @Le_Mazez
#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #
ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ አንድላይ ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ",2025-06-27T06:14:42+00:00,14565,
Leyueqa,7644,"Over Toilet Storage Rack

የቦታ ጥበት ካለብዎ ይሄ ያስፈልግዎታል
 Toilet/Kitchen ላይ ሊጠቀሙበት ይችላሉ
የንፅህና ዕቃዎችን፣ የግሮሰሪና ዕቃዎችን፣ ኮስሞቲክሶች እና አትክልት/ፍራፍሬዎችን ሊያስቀምጡበት ይችላሉ
 ግድግዳ መብሳት አያስፈልግዎትም
 ከጠንካራ ብረት እና ፕላስቲክ የተሰራ
እርጥበትን የሚቋቋም የማይዝግ
ማያያዣ ሁክ ያለው

ዋጋ 1800 ዉስን ብቻ

   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
አድራሻ
ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-26T10:45:38+00:00,17930,
Leyueqa,7642,"👀👀KEMEI የፀጉር መቁረጫ 4 ሳይዞች ያሉት በቻርጅ የሚሰራ ምርጥ ብራንድ እቃ በ 👉2550 ብር ከነፃ ዲሊቨሪ ጋር Black Hair Clippers for Men Electric Cordless Clippers for Hair Cutting Professional Barber Clippers USB Rechargeable Wireless Haircut Clippers

 🎁በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
T.me/Leyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
       
         0933334444 @LeMazez_z
📞   0944109295 @Lemaze_z
         0946242424 @Le_Mazez
   ✅አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-26T08:03:06+00:00,15979,
Leyueqa,7637,"✅✅Large Size Portable Folding Stool  🔴ትልቁ ተጣጣፊ ወንበር🔴

✅እስከ 300LB መሸከም የሚችል 
✅ ለሃይማኖታዊ ቦታዎች  ተመራጭ
✅ለቤትዎም ጭምር እንግዳ ቢመጣቦት መሆን የሚችል
✅ቦታ የማይዝ በቀላሉ ተጣጥፎ መቀመጥ የሚችል

✅ Light Wight Material Easy to Carry
✅Great and Ideal for Kids, Adults & Seniors

✅Premium Quality - Made of tough & durable heavy-duty plastic for long-lasting durability

✅For Kids, Adults, Kitchen Garden Bathroom Stepping Stool
               
           💵 ዋጋ፦  1800 ብር 💵
   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
   #አድራሻ
✅ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-26T06:09:22+00:00,14563,
Leyueqa,7634,"💥💥New simple floor clothes rack

✅Three in one to save space
✅Large capacity storage
✅Double raw hook design
✅Widened storage design
✅L-shaped integrated design
✅Thickened steel pipe
✅Saving money
✅Easy to adjust
✅No tool required
Easy instalation

✅Five layer

✅size:60*29.5*172cm

       💵   ዋጋ 👉 2800 ብር

📍📍አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2025-06-25T10:37:38+00:00,14137,
Leyueqa,7633,"⭐️⭐️⭐️⭐️Shake N Take  Juice Smoothie Blender

      💯 quality
🔄portable  Grinder with 2 Jar
mini and convenience 
🔄super powerful blender 
🔄crushes ice instantly
🔄available in different colors

     💵ዋጋ 2600 ብር ከነፃ ዲሊቨሪ ጋር

📌📌📌አድራሻ 📌📌📌
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2025-06-25T09:31:01+00:00,16175,
Leyueqa,7632,"🧳🧳🧳Automatic cup washer 
   Suitable from 1.18-3.88in
   
 ✔️ዋጋ 650

            
            0933334444 @LeMazez_z 
            0946242424 @Le_Mazez
         0944109295 @Lemaze_z
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ",2025-06-25T08:08:50+00:00,15432,
